Group,FishID,Group_Size,Date,Time,Observer,Tank,Chase,Chased,In_Refuge,Elo_daily,Elo_stability,Pellet_Bites,Pellet_Order,NovelBites,NovelOrder,Trial,Weight,Length
404,2_UNTAG_9,4,4/3/20,4:15,LP,4,0,0,0,1000,0.6844,1,4,,,1,0.308,26
404,17_BY,4,4/4/20,2:10,LP,4,0,0,0,1000,0.6844,9,2,,,2,0.371,27
404,14_GG,4,4/4/20,2:10,LP,4,0,0,0,1000,0.6844,1,3,,,2,0.46,30
404,16_RR,4,4/4/20,2:10,LP,4,0,0,0,1000,0.6844,18,1,,,2,0.468,30
404,2_UNTAG_9,4,4/4/20,2:10,LP,4,0,0,0,1000,0.6844,1,4,,,2,0.308,26
404,17_BY,4,4/5/20,11:45,LP,4,0,0,0,1000,0.6844,3,1,,,3,0.371,27
404,14_GG,4,4/5/20,11:45,LP,4,0,0,0,1000,0.6844,2,3,,,3,0.46,30
404,16_RR,4,4/5/20,11:45,LP,4,0,1,0,950,0.6844,4,4,,,3,0.468,30
404,2_UNTAG_9,4,4/5/20,11:45,LP,4,1,0,0,1050,0.6844,1,2,,,3,0.308,26
404,17_BY,4,4/6/20,10:55,LP,4,7,4,0,966,0.6844,2,1,,,4,0.371,27
404,14_GG,4,4/6/20,10:55,LP,4,3,2,0,1043,0.6844,2,4,,,4,0.46,30
404,16_RR,4,4/6/20,10:55,LP,4,0,3,0,785,0.6844,15,3,,,4,0.468,30
404,2_UNTAG_9,4,4/6/20,10:55,LP,4,8,9,0,1206,0.6844,4,2,,,4,0.308,26
404,17_BY,4,4/7/20,1:00,LP,4,7,1,0,1186,0.6844,4,2,,,5,0.371,27
404,14_GG,4,4/7/20,1:00,LP,4,6,6,0,828,0.6844,3,3,,,5,0.46,30
404,16_RR,4,4/7/20,1:00,LP,4,5,5,0,1061,0.6844,12,1,,,5,0.468,30
404,2_UNTAG_9,4,4/7/20,1:00,LP,4,1,7,0,925,0.6844,2,4,,,5,0.308,26
404,17_BY,4,4/8/20,1:25,LP,4,1,5,0,942,0.6844,5,3,4,3,6,0.371,27
404,14_GG,4,4/8/20,1:25,LP,4,9,19,0,693,0.6844,3,4,2,2,6,0.46,30
404,16_RR,4,4/8/20,1:25,LP,4,16,0,0,1343,0.6844,9,2,9,1,6,0.468,30
404,2_UNTAG_9,4,4/8/20,1:25,LP,4,6,8,0,1022,0.6844,2,1,0,N/A,6,0.308,26
404,17_BY,4,4/9/20,12:30,LP,4,6,4,0,936,0.6844,2,2,0,N/A,7,0.371,27
404,14_GG,4,4/9/20,12:30,LP,4,1,4,0,766,0.6844,2,3,0,N/A,7,0.46,30
404,16_RR,4,4/9/20,12:30,LP,4,5,0,0,1355,0.6844,8,1,0,N/A,7,0.468,30
404,2_UNTAG_9,4,4/9/20,12:30,LP,4,2,6,0,943,0.6844,2,4,0,N/A,7,0.308,26
404,17_BY,4,4/10/20,1:50,LP,4,3,6,0,820,0.6844,2,3,16,4,8,0.371,27
404,14_GG,4,4/10/20,1:50,LP,4,5,5,0,873,0.6844,2,4,19,3,8,0.46,30
404,16_RR,4,4/10/20,1:50,LP,4,1,2,0,1191,0.6844,8,1,19,1,8,0.468,30
404,2_UNTAG_9,4,4/10/20,1:50,LP,4,7,3,0,1116,0.6844,1,2,11,2,8,0.308,26
404,17_BY,4,4/11/20,3:05,LP,4,8,4,0,1066,0.6844,2,4,5,3,9,0.371,27
404,14_GG,4,4/11/20,3:05,LP,4,4,7,0,693,0.6844,3,3,7,2,9,0.46,30
404,16_RR,4,4/11/20,3:05,LP,4,0,0,0,1191,0.6844,6,2,19,1,9,0.468,30
404,2_UNTAG_9,4,4/11/20,3:05,LP,4,0,1,0,1050,0.6844,1,1,1,4,9,0.308,26
404,17_BY,4,4/12/20,2:50,LP,4,4,0,0,1112,0.6844,1,2,9,2,10,0.371,27
404,14_GG,4,4/12/20,2:50,LP,4,5,1,0,875,0.6844,2,3,4,4,10,0.46,30
404,16_RR,4,4/12/20,2:50,LP,4,1,0,0,1214,0.6844,3,4,11,3,10,0.468,30
404,2_UNTAG_9,4,4/12/20,2:50,LP,4,0,9,0,799,0.6844,1,1,2,1,10,0.308,26
444,18_RR,3,4/14/20,10:15,LP,4,0,0,0,1000,0.9583,0,N/A,,,1,0.28,25
444,16_BB,3,4/14/20,10:15,LP,4,0,0,11,1000,0.9583,0,N/A,,,1,0.606,30
444,4_UNTAG,3,4/14/20,10:15,LP,4,0,0,0,1000,0.9583,0,N/A,,,1,0.676,37
444,18_RR,3,4/15/20,10:55,LP,4,0,0,0,1000,0.9583,3,3,,,2,0.28,25
444,16_BB,3,4/15/20,10:55,LP,4,0,0,0,1000,0.9583,2,1,,,2,0.606,30
444,4_UNTAG,3,4/15/20,10:55,LP,4,0,0,0,1000,0.9583,3,2,,,2,0.676,37
444,18_RR,3,4/16/20,4:35,LP,4,0,0,0,1000,0.9583,1,2,,,3,0.28,25
444,16_BB,3,4/16/20,4:35,LP,4,0,0,0,1000,0.9583,5,1,,,3,0.606,30
444,4_UNTAG,3,4/16/20,4:35,LP,4,0,0,0,1000,0.9583,2,3,,,3,0.676,37
444,18_RR,3,4/17/20,1:30,LP,4,0,0,0,1000,0.9583,2,3,,,4,0.28,25
444,16_BB,3,4/17/20,1:30,LP,4,2,0,0,1086,0.9583,2,1,,,4,0.606,30
444,4_UNTAG,3,4/17/20,1:30,LP,4,0,2,0,914,0.9583,2,2,,,4,0.676,37
444,18_RR,3,4/18/20,4:25,LP,4,0,4,0,835,0.9583,1,2,,,5,0.28,25
444,16_BB,3,4/18/20,4:25,LP,4,0,0,11,1086,0.9583,4,3,,,5,0.606,30
444,4_UNTAG,3,4/18/20,4:25,LP,4,4,0,0,1079,0.9583,1,1,,,5,0.676,37
444,18_RR,3,4/19/20,3:15,LP,4,1,10,0,845,0.9583,1,3,8,1,6,0.28,25
444,16_BB,3,4/19/20,3:15,LP,4,11,1,1,1125,0.9583,5,1,6,2,6,0.606,30
444,4_UNTAG,3,4/19/20,3:15,LP,4,0,1,11,1030,0.9583,2,2,13,3,6,0.676,37
444,18_RR,3,4/20/20,10:50,LP,4,0,1,0,829,0.9583,0,N/A,10,2,7,0.28,25
444,16_BB,3,4/20/20,10:50,LP,4,4,0,1,1223,0.9583,4,1,7,1,7,0.606,30
444,4_UNTAG,3,4/20/20,10:50,LP,4,0,3,11,948,0.9583,2,2,4,3,7,0.676,37
444,18_RR,3,4/21/20,12:45,LP,4,0,0,11,829,0.9583,0,N/A,0,N/A,8,0.28,25
444,16_BB,3,4/21/20,12:45,LP,4,0,0,0,1223,0.9583,5,1,11,1,8,0.606,30
444,4_UNTAG,3,4/21/20,12:45,LP,4,0,0,11,948,0.9583,1,2,4,2,8,0.676,37
444,18_RR,3,4/22/20,2:36,LP,4,0,0,0,829,0.9583,2,2,1,2,9,0.28,25
444,16_BB,3,4/22/20,2:36,LP,4,0,0,0,1223,0.9583,3,1,4,1,9,0.606,30
444,4_UNTAG,3,4/22/20,2:36,LP,4,0,0,11,948,0.9583,1,3,0,N/A,9,0.676,37
444,18_RR,3,4/23/20,11:45,LP,4,0,7,9,785,0.9583,0,N/A,1,2,10,0.28,25
444,16_BB,3,4/23/20,11:45,LP,4,7,0,0,1267,0.9583,6,1,1,1,10,0.606,30
444,4_UNTAG,3,4/23/20,11:45,LP,4,0,0,11,948,0.9583,0,N/A,0,N/A,10,0.676,37
531,2_UNTAG_5,2,3/23/20,7:15,LP,5,0,0,0,1000,1,2,1,,,1,0.449,29
531,14_RR,2,3/23/20,7:15,LP,5,0,0,0,1000,1,2,2,,,1,0.457,29
531,2_UNTAG_5,2,3/24/20,1:17,LP,5,0,0,0,1000,1,1,2,,,2,0.449,29
531,14_RR,2,3/24/20,1:17,LP,5,0,0,0,1000,1,2,1,,,2,0.457,29
531,2_UNTAG_5,2,3/25/20,4:18,LP,5,0,0,0,1000,1,1,2,,,3,0.449,29
531,14_RR,2,3/25/20,4:18,LP,5,0,0,0,1000,1,1,1,,,3,0.457,29
531,2_UNTAG_5,2,3/26/20,4:25,LP,5,0,0,0,1000,1,2,2,,,4,0.449,29
531,14_RR,2,3/26/20,4:25,LP,5,0,0,0,1000,1,2,1,,,4,0.457,29
531,2_UNTAG_5,2,3/27/20,12:33,LP,5,0,0,0,1000,1,1,1,,,5,0.449,29
531,14_RR,2,3/27/20,12:33,LP,5,0,0,0,1000,1,0,N/A,,,5,0.457,29
531,2_UNTAG_5,2,3/28/20,1:15,LP,5,0,0,0,1000,1,2,1,1,1,6,0.449,29
531,14_RR,2,3/28/20,1:15,LP,5,0,0,0,1000,1,2,2,1,2,6,0.457,29
531,2_UNTAG_5,2,3/29/20,3:40,LP,5,0,0,0,1000,1,1,2,1,1,7,0.449,29
531,14_RR,2,3/29/20,3:40,LP,5,0,0,0,1000,1,3,1,0,N/A,7,0.457,29
531,2_UNTAG_5,2,3/30/20,12:15,LP,5,0,0,0,1000,1,2,1,8,2,8,0.449,29
531,14_RR,2,3/30/20,12:15,LP,5,0,0,0,1000,1,2,2,19,1,8,0.457,29
531,2_UNTAG_5,2,3/31/20,4:36,LP,5,0,0,0,1000,1,2,1,2,1,9,0.449,29
531,14_RR,2,3/31/20,4:36,LP,5,0,0,0,1000,1,2,2,7,2,9,0.457,29
531,2_UNTAG_5,2,4/1/20,3:45,LP,5,0,0,0,1000,1,0,N/A,6,2,10,0.449,29
531,14_RR,2,4/1/20,3:45,LP,5,0,0,0,1000,1,4,1,7,1,10,0.457,29
504,5_RR,4,4/3/20,4:30,LP,5,0,0,0,1000,0.9828,4,1,,,1,0.334,27
504,17_BG,4,4/3/20,4:30,LP,5,0,0,0,1000,0.9828,2,3,,,1,0.355,29
504,15_YY,4,4/3/20,4:30,LP,5,0,0,0,1000,0.9828,0,N/A,,,1,0.534,31
504,1_UNTAG_1,4,4/3/20,4:30,LP,5,0,0,0,1000,0.9828,3,2,,,1,0.694,32
504,5_RR,4,4/4/20,2:25,LP,5,0,0,0,1000,0.9828,0,N/A,,,2,0.334,27
504,17_BG,4,4/4/20,2:25,LP,5,0,0,0,1000,0.9828,8,1,,,2,0.355,29
504,15_YY,4,4/4/20,2:25,LP,5,0,0,0,1000,0.9828,0,N/A,,,2,0.534,31
504,1_UNTAG_1,4,4/4/20,2:25,LP,5,0,0,0,1000,0.9828,3,2,,,2,0.694,32
504,5_RR,4,4/5/20,12:00,LP,5,0,0,0,1000,0.9828,2,3,,,3,0.334,27
504,17_BG,4,4/5/20,12:00,LP,5,0,0,0,1000,0.9828,2,2,,,3,0.355,29
504,15_YY,4,4/5/20,12:00,LP,5,0,0,0,1000,0.9828,1,4,,,3,0.534,31
504,1_UNTAG_1,4,4/5/20,12:00,LP,5,0,0,0,1000,0.9828,3,1,,,3,0.694,32
504,5_RR,4,4/6/20,11:10,LP,5,0,1,0,950,0.9828,1,3,,,4,0.334,27
504,17_BG,4,4/6/20,11:10,LP,5,0,1,0,957,0.9828,3,2,,,4,0.355,29
504,15_YY,4,4/6/20,11:10,LP,5,0,0,0,1000,0.9828,2,4,,,4,0.534,31
504,1_UNTAG_1,4,4/6/20,11:10,LP,5,2,0,0,1093,0.9828,5,1,,,4,0.694,32
504,5_RR,4,4/7/20,1:15,LP,5,0,4,0,900,0.9828,4,2,,,5,0.334,27
504,17_BG,4,4/7/20,1:15,LP,5,0,2,0,901,0.9828,1,3,,,5,0.355,29
504,15_YY,4,4/7/20,1:15,LP,5,0,4,0,914,0.9828,1,4,,,5,0.534,31
504,1_UNTAG_1,4,4/7/20,1:15,LP,5,10,0,0,1285,0.9828,3,1,,,5,0.694,32
504,5_RR,4,4/8/20,1:45,LP,5,0,0,0,900,0.9828,2,2,6,1,6,0.334,27
504,17_BG,4,4/8/20,1:45,LP,5,0,2,0,845,0.9828,1,4,4,4,6,0.355,29
504,15_YY,4,4/8/20,1:45,LP,5,1,1,0,953,0.9828,2,3,4,3,6,0.534,31
504,1_UNTAG_1,4,4/8/20,1:45,LP,5,2,0,0,1302,0.9828,3,1,10,2,6,0.694,32
504,5_RR,4,4/9/20,12:50,LP,5,0,1,0,892,0.9828,5,4,6,1,7,0.334,27
504,17_BG,4,4/9/20,12:50,LP,5,0,1,0,840,0.9828,1,3,10,2,7,0.355,29
504,15_YY,4,4/9/20,12:50,LP,5,0,0,0,953,0.9828,1,2,2,4,7,0.534,31
504,1_UNTAG_1,4,4/9/20,12:50,LP,5,2,0,0,1315,0.9828,1,1,5,3,7,0.694,32
504,5_RR,4,4/10/20,2:10,LP,5,0,0,0,943,0.9828,3,2,25,2,8,0.334,27
504,17_BG,4,4/10/20,2:10,LP,5,0,0,0,840,0.9828,3,1,13,3,8,0.355,29
504,15_YY,4,4/10/20,2:10,LP,5,0,1,0,943,0.9828,1,4,10,4,8,0.534,31
504,1_UNTAG_1,4,4/10/20,2:10,LP,5,1,0,0,1325,0.9828,1,3,11,1,8,0.694,32
504,5_RR,4,4/11/20,3:25,LP,5,0,0,0,892,0.9828,1,2,5,1,9,0.334,27
504,17_BG,4,4/11/20,3:25,LP,5,0,1,0,836,0.9828,1,4,2,3,9,0.355,29
504,15_YY,4,4/11/20,3:25,LP,5,0,1,0,934,0.9828,3,3,2,4,9,0.534,31
504,1_UNTAG_1,4,4/11/20,3:25,LP,5,2,0,0,1338,0.9828,3,1,2,2,9,0.694,32
504,5_RR,4,4/12/20,3:10,LP,5,2,0,0,985,0.9828,3,2,2,1,10,0.334,27
504,17_BG,4,4/12/20,3:10,LP,5,0,0,0,836,0.9828,0,N/A,1,2,10,0.355,29
504,15_YY,4,4/12/20,3:10,LP,5,0,4,0,826,0.9828,1,3,2,4,10,0.534,31
504,1_UNTAG_1,4,4/12/20,3:10,LP,5,2,0,0,1353,0.9828,5,1,3,3,10,0.694,32
631,2_UNTAG_6,2,3/23/20,6:30,LP,6,0,1,0,950,0.7778,0,N/A,,,1,0.399,25
631,15_RB,2,3/23/20,6:30,LP,6,1,0,0,1050,0.7778,0,N/A,,,1,0.621,32
631,2_UNTAG_6,2,3/24/20,12:31,LP,6,0,0,0,950,0.7778,0,N/A,,,2,0.399,25
631,15_RB,2,3/24/20,12:31,LP,6,0,0,0,1050,0.7778,0,N/A,,,2,0.621,32
631,2_UNTAG_6,2,3/25/20,3:33,LP,6,0,0,0,950,0.7778,0,N/A,,,3,0.399,25
631,15_RB,2,3/25/20,3:33,LP,6,0,0,0,1050,0.7778,0,N/A,,,3,0.621,32
631,2_UNTAG_6,2,3/26/20,3:40,LP,6,0,0,0,950,0.7778,1,1,,,4,0.399,25
631,15_RB,2,3/26/20,3:40,LP,6,0,0,0,1050,0.7778,0,N/A,,,4,0.621,32
631,2_UNTAG_6,2,3/27/20,11:46,LP,6,1,0,10,1014,0.7778,1,2,,,5,0.399,25
631,15_RB,2,3/27/20,11:46,LP,6,0,1,10,986,0.7778,1,1,,,5,0.621,32
631,2_UNTAG_6,2,3/28/20,12:12,LP,6,0,0,0,1014,0.7778,0,N/A,8,1,6,0.399,25
631,15_RB,2,3/28/20,12:12,LP,6,0,0,0,986,0.7778,2,1,12,2,6,0.621,32
631,2_UNTAG_6,2,3/29/20,2:40,LP,6,0,0,0,1014,0.7778,3,2,0,N/A,7,0.399,25
631,15_RB,2,3/29/20,2:40,LP,6,0,0,0,986,0.7778,2,1,0,N/A,7,0.621,32
631,2_UNTAG_6,2,3/30/20,11:00,LP,6,0,0,11,1014,0.7778,2,2,0,N/A,8,0.399,25
631,15_RB,2,3/30/20,11:00,LP,6,0,0,0,986,0.7778,2,1,4,1,8,0.621,32
631,2_UNTAG_6,2,3/31/20,3:36,LP,6,0,8,0,814,0.7778,2,1,5,2,9,0.399,25
631,15_RB,2,3/31/20,3:36,LP,6,8,0,0,1186,0.7778,3,2,1,1,9,0.621,32
631,2_UNTAG_6,2,4/1/20,2:42,LP,6,2,2,0,967,0.7778,2,1,4,1,10,0.399,25
631,15_RB,2,4/1/20,2:42,LP,6,2,2,0,1033,0.7778,2,2,1,2,10,0.621,32
604,15_BR,4,4/3/20,3:45,LP,6,1,0,0,1050,0.8252,5,2,,,1,0.407,26
604,18_YY,4,4/3/20,3:45,LP,6,0,1,0,950,0.8252,8,1,,,1,0.408,28
604,17_RB,4,4/3/20,3:45,LP,6,0,0,0,1000,0.8252,5,4,,,1,0.538,33
604,1_UNTAG_2,4,4/3/20,3:45,LP,6,0,0,0,1000,0.8252,3,3,,,1,0.916,35
604,15_BR,4,4/4/20,1:30,LP,6,0,0,0,1050,0.8252,1,1,,,2,0.407,26
604,18_YY,4,4/4/20,1:30,LP,6,0,0,0,950,0.8252,2,3,,,2,0.408,28
604,17_RB,4,4/4/20,1:30,LP,6,0,0,0,1000,0.8252,7,4,,,2,0.538,33
604,1_UNTAG_2,4,4/4/20,1:30,LP,6,0,0,0,1000,0.8252,4,2,,,2,0.916,35
604,15_BR,4,4/5/20,11:15,LP,6,0,0,0,1050,0.8252,3,1,,,3,0.407,26
604,18_YY,4,4/5/20,11:15,LP,6,0,2,0,875,0.8252,2,2,,,3,0.408,28
604,17_RB,4,4/5/20,11:15,LP,6,2,0,0,1075,0.8252,2,3,,,3,0.538,33
604,1_UNTAG_2,4,4/5/20,11:15,LP,6,0,0,0,1000,0.8252,4,4,,,3,0.916,35
604,15_BR,4,4/6/20,10:25,LP,6,0,0,0,1050,0.8252,1,2,,,4,0.407,26
604,18_YY,4,4/6/20,10:25,LP,6,0,0,0,875,0.8252,3,1,,,4,0.408,28
604,17_RB,4,4/6/20,10:25,LP,6,0,0,0,1075,0.8252,3,3,,,4,0.538,33
604,1_UNTAG_2,4,4/6/20,10:25,LP,6,0,0,0,1000,0.8252,2,4,,,4,0.916,35
604,15_BR,4,4/7/20,12:30,LP,6,1,1,0,988,0.8252,2,2,,,5,0.407,26
604,18_YY,4,4/7/20,12:30,LP,6,1,3,0,879,0.8252,1,1,,,5,0.408,28
604,17_RB,4,4/7/20,12:30,LP,6,1,0,0,1123,0.8252,1,4,,,5,0.538,33
604,1_UNTAG_2,4,4/7/20,12:30,LP,6,2,1,0,1010,0.8252,4,3,,,5,0.916,35
604,15_BR,4,4/8/20,12:50,LP,6,0,0,11,988,0.8252,0,N/A,0,N/A,6,0.407,26
604,18_YY,4,4/8/20,12:50,LP,6,0,0,0,879,0.8252,1,3,1,3,6,0.408,28
604,17_RB,4,4/8/20,12:50,LP,6,3,0,0,1204,0.8252,3,1,3,2,6,0.538,33
604,1_UNTAG_2,4,4/8/20,12:50,LP,6,0,3,0,929,0.8252,4,2,4,1,6,0.916,35
604,15_BR,4,4/9/20,11:55,LP,6,0,8,9,699,0.8252,0,N/A,2,2,7,0.407,26
604,18_YY,4,4/9/20,11:55,LP,6,8,8,2,1040,0.8252,3,2,12,1,7,0.408,28
604,17_RB,4,4/9/20,11:55,LP,6,3,3,0,1068,0.8252,2,3,0,N/A,7,0.538,33
604,1_UNTAG_2,4,4/9/20,11:55,LP,6,8,0,0,1193,0.8252,3,1,8,3,7,0.916,35
604,15_BR,4,4/10/20,1:10,LP,6,0,0,11,699,0.8252,0,N/A,1,4,8,0.407,26
604,18_YY,4,4/10/20,1:10,LP,6,0,6,0,936,0.8252,2,1,9,1,8,0.408,28
604,17_RB,4,4/10/20,1:10,LP,6,9,0,0,1337,0.8252,6,2,23,2,8,0.538,33
604,1_UNTAG_2,4,4/10/20,1:10,LP,6,4,7,0,1028,0.8252,2,3,14,3,8,0.916,35
604,15_BR,4,4/11/20,2:20,LP,6,0,0,11,699,0.8252,0,N/A,0,N/A,9,0.407,26
604,18_YY,4,4/11/20,2:20,LP,6,0,3,0,893,0.8252,3,1,1,2,9,0.408,28
604,17_RB,4,4/11/20,2:20,LP,6,2,0,0,1343,0.8252,2,3,10,1,9,0.538,33
604,1_UNTAG_2,4,4/11/20,2:20,LP,6,1,0,0,1065,0.8252,2,2,3,3,9,0.916,35
604,15_BR,4,4/12/20,2:10,LP,6,0,0,11,699,0.8252,0,N/A,0,N/A,10,0.407,26
604,18_YY,4,4/12/20,2:10,LP,6,0,11,0,796,0.8252,2,2,9,1,10,0.408,28
604,17_RB,4,4/12/20,2:10,LP,6,12,0,0,1446,0.8252,5,1,5,3,10,0.538,33
604,1_UNTAG_2,4,4/12/20,2:10,LP,6,5,6,0,1059,0.8252,2,3,7,2,10,0.916,35
